Packet Number,Source IP,Destination IP,Source Port,Destination Port,IHL(byte),DSCP,ECN,Protocol,Packet Length,UDP_Length
64656,192.88.56.3,193.20.180.152,32772,53,20,0,0,17,76,56
64657,145.120.188.50,193.204.132.234,8089,8089,20,0,0,17,176,156
64658,198.53.192.24,193.20.182.96,41967,53,20,0,0,17,73,53
64668,49.171.220.90,193.20.182.96,53,53,20,0,0,17,83,63
64672,208.61.67.121,193.20.182.96,1040,53,20,0,0,17,83,63
64706,164.66.89.93,94.203.6.79,32805,123,20,0,0,17,76,56
64718,221.85.22.27,193.20.180.152,38581,53,20,0,0,17,57,37
64730,46.32.155.66,193.20.182.105,28173,53,20,0,0,17,73,53
64736,192.114.234.19,200.209.187.9,65534,53,20,0,0,17,86,66
64745,201.46.107.27,192.114.237.128,53,37044,20,0,0,17,125,105
64746,208.169.219.183,193.20.182.96,29768,53,20,0,0,17,72,52
64759,193.20.177.176,172.16.254.114,53,17258,20,0,0,17,518,498
64762,166.80.37.197,193.20.180.152,32772,53,20,0,0,17,62,42
64763,192.114.237.128,104.138.76.211,37044,53,20,0,0,17,68,48
64799,43.34.190.82,164.66.46.120,53,64135,20,0,0,17,122,102
64815,198.53.192.4,193.20.182.96,60244,53,20,0,0,17,74,54
64837,49.173.113.231,147.17.160.128,123,63636,20,0,0,17,76,56
64840,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
64842,221.85.22.27,193.20.180.152,38581,53,20,0,0,17,57,37
64864,46.57.37.178,193.20.182.96,56668,53,20,0,0,17,82,62
64870,193.98.240.154,193.20.180.152,32918,53,20,0,0,17,72,52
64871,193.107.8.144,193.20.180.152,63911,53,20,0,0,17,84,64
64884,175.30.147.0,193.20.180.152,32796,53,20,0,0,17,74,54
64918,49.171.220.90,193.20.182.96,53,53,20,0,0,17,84,64
64919,193.208.202.130,193.20.182.96,37280,53,20,0,0,17,82,62
64953,145.120.237.58,117.208.244.235,54773,50162,20,0,0,17,128,108
64955,145.120.237.58,51.181.49.71,54773,28846,20,0,0,17,128,108
64961,209.19.254.208,193.20.182.96,26779,53,20,0,0,17,72,52
64966,213.24.134.28,201.41.82.25,33191,53,20,0,0,17,75,55
64983,46.32.175.89,193.20.182.96,38380,53,20,0,0,17,83,63
64989,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
64992,35.8.160.167,193.20.180.152,32768,53,20,0,0,17,66,46
65003,193.88.82.144,193.20.182.96,52775,53,20,0,0,17,83,63
65012,222.41.85.235,193.20.182.105,1026,53,20,0,0,17,72,52
65027,214.204.140.41,193.20.182.96,4714,53,20,0,0,17,82,62
65048,208.27.34.175,193.20.182.96,38660,53,20,0,0,17,74,54
65051,164.66.89.93,51.128.80.139,32805,123,20,0,0,17,76,56
65066,208.27.34.175,193.20.180.152,29869,53,20,0,0,17,59,39
65073,164.66.234.207,44.216.31.13,61609,53,20,0,0,17,68,48
65078,222.76.152.194,192.114.234.8,62083,53,20,0,0,17,78,58
65091,192.114.234.8,222.76.152.194,53,62083,20,0,0,17,202,182
65112,213.166.26.238,201.196.236.249,56705,53,20,0,0,17,76,56
65123,201.196.236.249,93.160.108.192,53,32768,20,0,0,17,242,222
65144,46.32.175.89,193.20.182.96,38380,53,20,0,0,17,83,63
65182,46.243.144.105,193.20.182.96,57752,53,20,0,0,17,65,45
65194,152.223.152.63,193.20.180.152,32768,53,20,0,0,17,62,42
65196,46.72.1.193,193.20.182.96,50809,53,20,0,0,17,55,35
65198,161.33.114.43,194.204.68.247,53600,53,20,0,0,17,82,62
65201,215.233.21.79,193.20.180.152,53,53,20,0,0,17,83,63
65207,150.197.50.207,193.20.180.152,32786,53,20,0,0,17,73,53
65208,201.196.236.249,201.133.10.160,53,56794,20,0,0,17,204,184
65223,145.120.188.58,209.215.130.94,4506,4505,20,0,0,17,38,18
65228,201.196.236.249,201.133.10.160,53,56794,20,0,0,17,204,184
65234,189.22.140.67,193.188.202.41,53,51826,20,0,0,17,140,120
65239,145.120.188.58,214.22.22.82,4511,4495,20,0,0,17,38,18
65241,202.80.80.250,193.188.219.31,53,65506,20,0,0,17,139,119
65250,201.196.236.249,201.133.10.160,53,56794,20,0,0,17,204,184
65253,69.68.146.39,193.20.182.96,44389,53,20,0,0,17,83,63
65257,47.241.199.120,193.20.182.105,54924,53,20,0,0,17,72,52
65284,213.84.177.39,192.114.235.36,1187,53,20,0,0,17,70,50
65299,208.236.1.2,193.20.182.96,1377,53,20,0,0,17,58,38
65302,52.160.113.12,193.20.182.96,53,53,20,0,0,17,118,98
65304,203.145.71.10,193.20.182.105,53,53,20,0,0,17,80,60
65309,44.200.111.175,193.20.182.105,1649,53,20,0,0,17,73,53
65310,51.216.174.218,201.196.236.249,32768,53,20,0,0,17,73,53
65311,51.216.174.218,201.196.236.249,32768,53,20,0,0,17,73,53
65318,51.216.174.218,201.196.236.249,32768,53,20,0,0,17,73,53
65322,213.84.177.39,192.114.235.36,1187,53,20,0,0,17,76,56
65326,222.146.47.12,145.120.130.76,53,32794,20,0,0,17,160,140
65328,35.47.107.7,193.20.182.96,4517,53,20,0,0,17,71,51
65329,51.216.174.218,201.196.236.249,32768,53,20,0,0,17,73,53
65343,44.108.144.15,193.20.180.152,46625,53,20,0,0,17,73,53
65344,201.196.236.249,51.216.174.218,53,32768,20,0,0,17,137,117
65348,222.154.225.103,192.114.234.19,59654,53,20,0,0,17,88,68
65352,201.196.236.249,51.216.174.218,53,32768,20,0,0,17,137,117
65354,43.13.41.12,193.20.182.96,32768,53,20,0,0,17,81,61
65366,52.160.113.12,193.20.182.96,53,53,20,0,0,17,118,98
65372,193.188.202.41,193.45.36.113,53,53,20,0,0,17,117,97
65376,201.196.236.249,46.224.120.34,53,47840,20,0,0,17,125,105
65379,192.114.234.19,222.154.225.103,53,59654,20,0,0,17,191,171
65393,201.196.236.249,51.216.174.218,53,32768,20,0,0,17,137,117
65399,193.20.177.176,172.18.100.135,53,1121,20,0,0,17,535,515
65400,193.20.177.176,172.18.100.135,53,1121,20,0,0,17,533,513
65408,193.20.177.176,172.18.100.135,53,1121,20,0,0,17,522,502
65410,193.20.177.176,172.18.100.135,53,1121,20,0,0,17,535,515
65414,164.216.65.178,46.210.204.163,51645,53,20,0,0,17,83,63
65417,44.200.111.175,193.20.182.105,65463,53,20,0,0,17,73,53
65425,193.20.177.176,172.18.100.135,53,1121,20,0,0,17,532,512
65428,193.20.177.176,172.18.100.135,53,1121,20,0,0,17,535,515
65434,182.56.96.78,44.169.128.154,3690,49871,20,0,0,17,60,40
65439,193.20.177.176,172.18.100.135,53,1121,20,0,0,17,535,515
65443,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
65449,51.148.71.132,201.196.236.249,1035,53,20,0,0,17,57,37
65454,193.20.177.176,172.18.100.135,53,1121,20,0,0,17,535,515
65462,222.151.83.254,193.20.182.96,48890,53,20,0,0,17,71,51
65465,182.56.96.78,44.169.128.154,3690,49871,20,0,0,17,106,86
65468,193.20.177.176,172.18.100.135,53,1121,20,0,0,17,535,515
65470,46.32.155.67,193.20.182.105,8047,53,20,0,0,17,71,51
65474,145.120.130.76,95.74.154.194,32794,53,20,0,0,17,78,58
65479,193.20.177.176,172.18.100.135,53,1121,20,0,0,17,535,515
65480,201.196.236.249,51.148.71.132,53,1035,20,0,0,17,189,169
65492,182.56.96.78,44.169.128.154,3690,49871,20,0,0,17,1158,1138
65493,193.20.177.176,172.18.100.135,53,1121,20,0,0,17,535,515
65496,52.160.113.12,193.20.182.96,53,53,20,0,0,17,118,98
65497,46.57.37.178,193.20.182.96,56668,53,20,0,0,17,83,63
65508,221.85.22.27,193.20.180.152,38581,53,20,0,0,17,52,32
65510,182.56.96.78,44.169.128.154,3690,49871,20,0,0,17,1158,1138
65513,161.33.138.250,92.130.107.35,3076,1405,20,0,0,17,89,69
65514,161.33.138.250,92.130.107.35,3076,1405,20,0,0,17,89,69
65517,161.33.138.250,92.130.107.35,3076,1405,20,0,0,17,1017,997
65524,161.33.138.250,216.83.219.43,3076,54924,20,0,0,17,1081,1061
65528,161.33.138.250,216.52.39.130,3076,1169,20,0,0,17,1081,1061
65530,182.56.96.78,44.169.128.154,3690,49871,20,0,0,17,1158,1138
65531,161.33.138.250,213.180.122.118,3076,3076,20,0,0,17,89,69
65541,182.56.96.78,44.169.128.154,3690,49871,20,0,0,17,60,40
65544,182.56.96.78,44.169.128.154,3690,49871,20,0,0,17,1159,1139
65545,90.46.242.137,193.20.180.152,40296,53,20,0,0,17,72,52
65549,213.200.234.87,193.20.180.152,32778,53,20,0,0,17,65,45
65554,213.200.234.87,193.20.180.152,32778,53,20,0,0,17,65,45
65587,92.253.171.41,201.196.236.249,34856,53,20,0,0,17,74,54
65592,46.57.50.208,193.20.180.152,32768,53,20,0,0,17,61,41
65598,192.132.74.250,193.20.180.45,53,32773,20,0,0,17,395,375
65602,52.180.105.223,193.188.201.161,6881,6881,20,0,0,17,119,99
65605,46.57.50.208,193.20.180.152,32768,53,20,0,0,17,61,41
65606,46.57.50.208,193.20.180.152,32768,53,20,0,0,17,61,41
65610,46.57.50.208,193.20.180.152,32768,53,20,0,0,17,61,41
65617,46.181.145.212,193.20.182.96,10088,53,20,0,0,17,72,52
65628,52.160.113.12,193.20.182.96,53,53,20,0,0,17,118,98
65630,215.233.34.0,193.20.180.152,57568,53,20,0,0,17,66,46
65637,198.53.192.67,193.20.182.105,4035,53,20,0,0,17,72,52
